Date,Open,High,Low,Close,Volume,MOM,DMI,ROC,ADX,AROON_OSC,CCI,RSI,slowk,slowd,fastk,fastd,CMO,PPO,UO,Signal_origin,Signal_trend
2010-07-15,2247.76001,2253.330078,2218.919922,2249.080078,2011600000.0,139.84008799999992,1.2306954272021238,6.629880367477758,20.51642678649149,57.142857142857146,86.02932011943415,58.26361054591678,84.74426354426961,60.421528357361765,94.3521313562714,84.74426354426961,28.45948285794821,-1.2938198103885932,70.29092182338769,0,0
2010-07-16,2231.709961,2236.659912,2177.51001,2179.050049,2195150000.0,77.68994199999997,11.569641901968893,3.697126529679573,19.877370723311305,57.142857142857146,12.421610248046473,47.05194031296377,83.73326384433638,70.47817045505586,59.19476203107094,83.73326384433638,-10.221950987442714,-0.652674170958877,54.02585932324458,1,1
2010-07-19,2185.810059,2201.290039,2171.199951,2198.22998,1735090000.0,106.43994100000009,13.367290854203597,5.0884619878429405,19.412365018375038,57.142857142857146,-25.729187061576138,49.89571514847479,82.76532582817245,77.83259452315428,68.82371588740685,82.76532582817245,-0.8638605440323329,0.08564070447629449,55.277625783867656,1,1
2010-07-20,2165.350098,2222.610107,2159.949951,2222.48999,1933270000.0,128.61010699999997,5.559290678413071,6.14219125195159,18.422859708377754,57.142857142857146,-17.656487874826475,53.31145007989182,79.27672671725126,81.08816912855809,79.2793430309762,79.27672671725126,10.008349159661037,0.8254341401568425,61.87926056630041,0,1
2010-07-21,2236.129883,2236.370117,2183.219971,2187.330078,2222030000.0,27.86010699999997,0.7369732826741727,1.290136347073112,17.159582106541784,57.142857142857146,-30.197026190242067,48.18451015168328,72.33262227450702,80.57044044170735,60.01315906680968,72.33262227450702,-6.435473494382375,1.1247248515326276,56.674645075818944,1,1
2010-07-22,2216.040039,2251.419922,2216.040039,2245.889893,2213220000.0,70.48999099999992,4.406814795703917,3.2403233509017637,16.248670155767652,57.142857142857146,67.06333112829252,55.80746350992803,71.6818745162023,77.95796263609387,91.09839256474783,71.6818745162023,16.852461190099596,1.466659473643512,58.4836836040734,1,1
2010-07-23,2234.340088,2269.469971,2227.5,2269.469971,2410600000.0,73.02001999999993,10.321283641881912,3.324456355891714,15.825285404775812,100.0,96.26679350702467,58.45769878020519,79.84292210998811,77.17989428922422,100.0,79.84292210998811,24.350516014754263,1.679755309918719,62.678209468435064,1,1
2010-07-26,2271.620117,2296.429932,2262.959961,2296.429932,2164280000.0,98.06982500000004,18.438371761734324,4.461044607192743,16.01193443027285,100.0,137.33718537510975,61.31426966895434,86.07817893250675,77.84246491009108,100.0,86.07817893250675,32.21320112822057,1.958075275415072,64.73571817058922,0,0
2010-07-27,2306.620117,2307.600098,2280.719971,2288.25,2065390000.0,46.21997099999999,21.604489920990332,2.0615232803378403,16.41140267960981,100.0,122.95100487627684,59.96691697783098,87.60123633577902,79.50736683379662,86.89463004733757,87.60123633577902,27.683368042410834,2.011656048121851,69.52731840988416,0,0
2010-07-28,2284.620117,2292.23999,2257.76001,2264.560059,1848520000.0,14.719970999999987,11.982036959213103,0.6542674334283571,16.09501941386719,92.85714285714286,65.88367471029687,56.1206336737636,89.76860165760448,82.9945627104161,70.84998567593703,89.76860165760448,14.861569907532207,1.7787025513638817,64.10713844862104,0,1
