,True_Label,Predicted_Label
0,1,0
1,1,0
2,0,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,0,0
10,0,0
11,1,0
12,1,0
13,1,0
14,0,0
15,1,0
16,0,0
17,0,0
18,1,0
19,1,0
20,1,0
21,1,0
22,1,0
23,1,0
24,1,0
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
30,1,0
31,0,0
32,0,0
33,0,0
34,0,0
35,1,0
36,1,0
37,0,0
38,0,0
39,1,0
40,1,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,1
48,0,0
49,0,0
50,1,0
51,1,0
52,1,0
53,1,0
54,1,0
55,1,0
56,1,0
57,1,0
58,1,1
59,1,0
60,1,0
61,1,0
62,1,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,1,1
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,1
77,1,0
78,1,0
79,1,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,1,0
86,1,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,1,0
93,1,0
94,0,0
95,0,0
96,0,0
97,1,0
98,1,0
99,1,0
100,0,0
101,0,1
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,1,0
111,1,0
112,0,0
113,1,0
114,1,0
115,1,0
116,1,0
117,0,0
118,1,0
119,1,0
120,1,0
121,1,0
122,1,0
123,1,1
124,1,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,1,0
132,0,0
133,1,0
134,1,0
135,1,0
136,1,0
137,1,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,1,0
151,1,0
152,1,0
153,1,0
154,0,0
155,0,0
156,0,0
157,0,0
158,1,0
159,1,0
160,1,0
161,1,0
162,1,0
163,1,0
164,1,0
165,0,0
166,0,1
167,0,0
168,0,0
169,0,0
170,1,0
171,0,0
172,0,0
173,1,0
174,1,0
175,1,0
176,1,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,1,0
183,1,0
184,0,0
185,0,0
186,0,0
187,0,0
188,1,0
189,1,0
190,1,0
191,1,0
192,1,1
193,1,0
194,1,0
195,1,0
196,1,0
197,1,0
198,0,0
199,1,0
200,1,0
201,1,0
202,1,0
203,1,0
204,1,0
205,1,0
206,1,0
