,Data_Frame_Name,No_Trade,Winning_Ratio,Profit_Average,Loss_Average,Payoff_Ratio,Profit_Factor,MDD,MDD(portfolio),Max_Holding_Period,Mean_Holding_Period,Max_Profit,Max_Profit_Return,Max_Loss,Max_Loss_Return,Max_Cum_Profit,Max_Cum_Profit_Return,Max_Cum_Loss,Max_Cum_Loss_Return,Last_Cumulative,Last_Cumulative_Return,Max_Portfolio_Profit,Max_Portfolio_Profit_Return,Max_Portfolio_Loss,Max_Portfolio_Loss_Return
10,IXIC_Fusion_soft_1day_xgb,21,0.7619047619047619,363.80682362500005,-285.2417970000004,1.2754330797635507,4.081385855243362,-13.863290461970868,-28.58126763639891,35.0,10.71875,936.5703119999998,7.900233687370258,-832.5595709999998,-8.693695611508533,4311.150388999999,47.791381590945996,-1135.7890620000026,-12.590822302873914,4311.150388999999,47.791381590945996,4311.150388999999,47.791381590945996,-2405.1093740000024,-26.66190911689752
11,IXIC_Fusion_hard_1day_lgb,11,0.7272727272727273,713.7423096249997,-655.629882999999,1.0886360248850964,2.9030293996935903,-15.111014867225292,-33.45117031739432,139.0,45.92173913043478,2406.080077999999,28.08423174371421,-1456.2197269999997,-14.972503823162713,3724.768555000001,40.96667996206939,-911.6005859999988,-10.026193281127732,3724.768555000001,40.96667996206939,3743.0488280000013,41.16773462695723,-2618.300780999999,-28.79724969640785
12,IXIC_Fusion_hard_1day_SVM,12,0.6666666666666666,495.6888427500003,-349.19750999999997,1.4195085261346805,2.839017052269361,-8.627628689030885,-15.37539024415583,72.0,23.56953642384106,1357.640625,14.118838513978602,-468.42968800000017,-4.674899687511277,2263.209960000002,24.891801127838914,-784.4404300000006,-8.627628689030885,2263.209960000002,24.891801127838914,2579.860351000001,28.37446455683178,-784.4404300000006,-8.627628689030885
13,IXIC_Fusion_hard_1day_xgb,21,0.7142857142857143,444.4554686666669,-454.01481133333317,0.9789448660527335,2.4473621651318336,-17.159617369386314,-33.40313205399554,30.0,8.49238578680203,912.980469,8.665120670212666,-1442.229492999999,-14.850020475151332,3924.462889000004,43.26159935604891,-1088.299804999997,-11.996951296225133,3924.462889000004,43.26159935604891,3942.7431620000043,43.463113262286086,-2583.5898439999974,-28.48038875453988
14,IXIC_LSTM_5day_5,9,0.5555555555555556,718.3339840000004,-536.7698972499998,1.3382531093494565,1.6728163866868206,-18.304508299085143,-22.115977525144224,26.0,8.035714285714286,1930.6699210000008,17.619443099175466,-1488.3403319999998,-16.60054668411938,363.7197260000012,3.876051354398947,-1420.510253999997,-15.137949086528957,-486.0795899999976,-5.18000349853219,416.19921800000157,4.435309463058056,-1751.1596679999966,-18.661580106106683
15,IXIC_LSTM_5day_20,6,1.0,689.2535806666662,,0.0,-inf,0.0,-12.879053091202552,38.0,15.268041237113403,1180.0302730000003,14.984739964699733,161.9902349999993,1.7069805276872292,3151.9511719999973,40.025387292627954,1180.0302730000003,14.984739964699731,3151.9511719999973,40.025387292627954,3168.331054999997,40.23338897955349,-1014.2099609999996,-12.879053091202556
16,IXIC_LSTM_5day_60,3,1.0,658.9169923333326,,0.0,-inf,0.0,-5.265476361484511,18.0,8.818181818181818,714.9501949999994,7.741887928216619,579.3701179999989,4.746659483439805,1294.3203129999984,14.015637559844643,714.9501949999994,7.741887928216619,1294.3203129999984,14.015637559844643,1294.3203129999984,14.015637559844643,-49.730469000000085,-0.5385098434942756
17,IXIC_LSTM_5day_120,2,1.0,1860.9702149999994,,0.0,-inf,0.0,-3.7513400728710344,39.0,20.0,2756.910156,27.21162216129114,965.0302739999988,9.525170464167722,965.0302739999988,9.525170464167722,965.0302739999988,9.525170464167722,965.0302739999988,9.525170464167722,1079.4697269999997,10.654726009749622,-374.1503900000007,-3.6929890595171577
18,IXIC_VIT_5day_5,14,0.7142857142857143,619.1341794000001,-651.4472659999999,0.950398001056313,2.3759950026407823,-21.53895095063242,-30.916102714407188,43.0,14.96788990825688,1418.4003899999998,19.208326144065595,-935.2197269999996,-11.066955396162784,2577.9023400000005,28.417692144495877,-1953.899414999999,-21.538950950632422,2577.9023400000005,28.417692144495877,3596.692379,39.64839752807566,-2289.379394999999,-25.23713867650323
19,IXIC_VIT_5day_20,19,0.7894736842105263,525.8888671333333,-813.1074220000003,0.6467643178558184,2.4253661919593195,-23.049893764708575,-29.668295137351876,51.0,11.863414634146341,1248.1699209999997,18.143270422519965,-2095.740235,-23.049893764708575,4555.542967999998,50.10391063707623,-2095.740235,-23.049893764708578,4555.542967999998,50.10391063707623,4647.042967999998,51.11026879361123,-2187.6005860000005,-24.060215223626816
20,IXIC_VIT_5day_60,24,0.625,424.41725240000017,-206.33680555555617,2.0569149127673487,3.4281915212789142,-13.37970436337711,-17.205856944891085,39.0,8.982954545454545,1779.7998040000002,15.911541803534776,-1096.1801759999998,-13.136952703957814,4471.166989999996,49.17590567886946,-965.4311530000032,-10.618246069885748,4471.166989999996,49.17590567886946,4509.227535999997,49.59451268334243,-1308.9111330000032,-14.395993386601374
21,IXIC_VIT_5day_120,28,0.7142857142857143,259.15217284999983,-137.3023070000006,1.8874567988868438,4.718641997217109,-4.016046930352013,-8.150655304113974,14.0,3.836734693877551,767.1098629999997,10.421866957100438,-483.8105460000006,-4.189459681985332,4066.344727999991,44.83992745308358,82.36035199999787,0.9081945717147127,4066.344727999991,44.83992745308358,4084.6250009999912,45.041505570526105,-65.62890600000173,-0.7236955006794806
22,IXIC_Fusion_soft_5day_lgb,10,0.8,735.3702389999999,-1029.6850580000005,0.7141700593658605,2.856680237463442,-14.408585841137578,-22.161158275221236,69.0,21.38918918918919,2290.0400389999995,23.470210808751624,-1397.3203120000007,-15.559007898243909,2561.000974999998,28.167040656670427,-791.6796890000014,-8.707249315718538,1898.9511709999977,20.885519123470424,3834.7314449999967,42.17610128739898,-1514.469728000001,-16.65681927429671
23,IXIC_Fusion_soft_5day_SVM,24,0.6666666666666666,388.38766481249985,-348.8912963749998,1.1132053704058242,2.2264107408116485,-19.61308394003628,-27.071077434926284,26.0,6.864705882352941,975.5107430000008,8.938520349323579,-1663.010253999999,-17.933122521205707,3358.7031260000003,36.94052771835752,-1695.130859,-18.64381165408565,3339.522461999999,36.72957014825743,3477.242188,38.24427364088985,-2046.4111320000002,-22.507350101773003
24,IXIC_Fusion_soft_5day_xgb,8,0.75,824.8286130000002,-703.1552740000001,1.1730390761457905,3.5191172284373717,-14.833631254271717,-23.02436549975916,77.0,24.282608695652176,2452.520507000001,27.421705753995628,-1382.150391,-15.416132719750392,2553.720701000001,28.086968928564342,-1156.6601579999997,-12.721468681337328,2553.720701000001,28.086968928564342,3553.800779,39.08629946062403,-1879.4501969999992,-20.671038639915498
25,IXIC_Fusion_hard_5day_lgb,8,0.875,595.2830637142854,-37.280274000000645,15.967775980248296,111.77443186173808,-0.41002522205202396,-30.115673339603642,87.0,29.93103448275862,1061.1201169999986,11.78688416042591,-37.280274000000645,-0.4100252220520269,3836.480468999997,42.19533784005882,-37.280274000000645,-0.4100252220520269,3836.480468999997,42.19533784005882,4140.840820999996,45.54282989209231,-2231.5205080000005,-24.54326628088453
26,IXIC_Fusion_hard_5day_SVM,4,1.0,737.9575192499997,,0.0,-inf,0.0,-30.115673339603642,133.0,52.45575221238938,1351.6796869999998,14.866381180711803,132.640625,1.0398586716174376,2819.1894519999987,31.006713659427813,1351.6796869999998,14.866381180711805,2819.1894519999987,31.006713659427813,2962.9697259999975,32.58807378498778,-2231.5205080000005,-24.54326628088453
27,IXIC_Fusion_hard_5day_xgb,8,0.875,615.1674108571424,-37.280274000000645,16.501150470544605,115.50805329381222,-0.41002522205202396,-30.115673339603642,87.0,29.793991416309012,989.3408209999998,10.449925691913446,-37.280274000000645,-0.4100252220520269,3975.670898999995,43.72621679680322,-37.280274000000645,-0.4100252220520269,3975.670898999995,43.72621679680322,4280.031250999995,47.07370884883671,-2231.5205080000005,-24.54326628088453
28,US500_LSTM_1day_5,7,0.7142857142857143,188.57402359999998,-278.589966,0.6768873492019449,1.6922183730048626,-16.184193805007972,-26.739036812441885,26.0,9.596153846153847,486.110107,14.865934531239356,-538.109864,-17.267090527045294,41.25,1.2562202269867708,-496.859864,-15.13128269417445,-100.41992100000016,-3.058170568548213,54.98022399999991,1.6743580478318396,-837.7399909999999,-25.512385979391883
29,US500_LSTM_1day_20,4,0.75,140.36336233333336,-198.27001900000005,0.7079404291242506,2.1238212873727518,-6.601584595842203,-28.520318122986588,27.0,11.45,183.41015599999992,5.133714389773127,-198.27001900000005,-6.601584595842207,39.40991200000008,1.3121896557779489,-198.27001900000005,-6.601584595842207,39.40991200000008,1.3121896557779489,126.75,4.220259077712599,-765.9702149999998,-25.503690359851838
30,US500_LSTM_1day_60,3,1.0,90.65332000000005,,0.0,-inf,0.0,-7.1244436043656485,24.0,10.567567567567568,160.48999000000003,5.433137596648548,24.40991200000008,0.6652996839329985,184.8999020000001,6.259496989019891,160.48999000000003,5.433137596648548,184.8999020000001,6.259496989019891,278.47998099999995,9.427504199390084,-30.969970999999987,-1.0484399295383786
31,US500_LSTM_1day_120,2,1.0,1030.6251224999999,,0.0,-inf,0.0,-11.536897022634484,123.0,62.0,1226.880127,48.5088172743132,834.3701179999998,32.9896187104913,834.3701179999998,32.9896187104913,834.3701179999998,32.9896187104913,834.3701179999998,32.9896187104913,1051.6501469999998,41.58051279391831,-291.790039,-11.53689702263449
32,US500_VIT_1day_5,33,0.6666666666666666,82.27226127272728,-122.90449663636367,0.6693999285977746,1.3387998571955493,-26.979222317457552,-27.062064951645347,25.0,5.0125,261.030029,10.099474969432755,-515.3498530000002,-17.042330967379492,411.38012899999967,12.627349835787308,-821.2194820000004,-25.20740541451396,411.38012899999967,12.627349835787308,458.0402849999996,14.059587495483337,-821.2194820000004,-25.20740541451396
33,US500_VIT_1day_20,25,0.64,108.81127924999998,-156.63894333333326,0.6946630061111029,1.2349564553086272,-25.13476108685193,-30.274303432841332,26.0,6.573770491803279,328.1301269999999,10.204225577536713,-843.5,-25.16340485655826,351.1801740000001,10.724041263467807,-762.2897950000001,-23.27815697335014,238.61987100000036,7.286770530751456,351.1801740000001,10.724041263467807,-911.0197760000001,-27.81994654874565
34,US500_VIT_1day_60,30,0.6666666666666666,61.32299805,-125.22502479999994,0.48970242288185223,0.9794048457637045,-28.332971779811977,-31.796481830361188,26.0,7.149425287356322,191.05981500000007,5.5490313584084605,-445.72998000000007,-15.46476107364618,144.97021499999985,4.449873709321289,-819.1499039999999,-25.14387953278997,-79.61035499999934,-2.4436469636485816,160.830078,4.936693621929808,-926.1899429999999,-28.429483098948893
35,US500_VIT_1day_120,21,0.6666666666666666,103.3471155714286,-104.74710542857143,0.9866345723691858,1.9732691447383717,-12.83629633349097,-24.390968386160562,38.0,10.03061224489796,253.109864,7.646569323018595,-184.16992200000004,-5.222234333369904,624.2797830000004,19.162323747898867,-321.2700219999997,-9.861412045852815,624.2797830000004,19.162323747898867,713.6298800000004,21.90493296294078,-698.5600609999997,-21.44236352153977
36,US500_Fusion_soft_1day_lgb,15,0.6,117.65885411111114,-74.51501466666666,1.5789952486414034,2.368492872962105,-4.776650992560983,-27.247251912251702,59.0,16.802816901408452,345.969971,10.451917302338847,-158.26000999999997,-5.059123651323223,550.3896480000003,16.89425944852053,-102.90991299999996,-3.15882897936822,550.3896480000003,16.89425944852053,611.8395990000004,18.78047118790425,-835.4599619999999,-25.644518221169548
37,US500_Fusion_soft_1day_SVM,9,0.6666666666666666,231.62337233333332,-326.9900716666666,0.7083498625898648,1.4166997251797295,-27.008785488519614,-30.22700122146429,86.0,25.844827586206897,813.1501469999998,32.17975299917518,-897.6801759999998,-26.960438261912383,288.10986300000013,8.84355800093047,-831.8703619999997,-25.534335128270218,288.10986300000013,8.84355800093047,408.77001900000005,12.547232276001424,-899.3903819999996,-27.60686817825464
38,US500_Fusion_soft_1day_xgb,16,0.5625,100.07104488888893,-111.00857999999997,0.901471263652674,1.1590344818391525,-16.765927984826035,-37.9276930298802,56.0,14.786069651741293,222.969971,7.008134343237395,-420.8500979999999,-12.608796284922477,100.32983400000012,3.07963322381201,-462.7001949999999,-14.202623849515126,62.12939300000062,1.9070672723137867,123.57934400000067,3.7932790116975075,-1173.3503419999997,-36.01609364164182
39,US500_Fusion_hard_1day_lgb,16,0.5625,167.65776900000003,-145.97004057142854,1.1485765732726427,1.4767413084933978,-21.409824854378556,-28.779877241240936,79.0,23.670103092783506,424.22998000000007,17.558567032958106,-515.3498530000002,-17.042330967379492,271.85986200000025,8.344762767534808,-697.5,-21.409824854378552,62.89965700000039,1.9307105946530383,487.12963700000046,14.952487755622956,-846.229981,-25.97510491718149
40,US500_Fusion_hard_1day_SVM,12,0.75,88.16444222222223,-176.09000699999993,0.5006782822276921,1.502034846683076,-16.185522173770682,-20.934095758174152,66.0,20.954545454545453,216.0397950000001,6.92910482144349,-444.3701179999998,-13.63998049734699,204.0598130000003,6.263634202361643,-527.3000499999998,-16.185522173770682,204.0598130000003,6.263634202361643,290.50976500000024,8.917223207364412,-580.5600589999999,-17.820342911308497
41,US500_Fusion_hard_1day_xgb,17,0.5882352941176471,166.7729981,-133.98709571428572,1.244694477560936,1.7781349679441945,-21.266166464360147,-28.740153970269276,44.0,14.92056074766355,418.9702149999998,17.558567032958106,-515.3498530000002,-17.042330967379492,683.160155,20.969662030165026,-692.819825,-21.266166464360143,683.160155,20.969662030165026,729.820311,22.40189968986105,-841.549806,-25.83144652716308
42,US500_LSTM_5day_5,12,0.5833333333333334,103.148577,-187.73598679999995,0.5494342281316947,0.7692079193843726,-23.080556513684016,-29.868472788154655,22.0,6.473684210526316,292.709961,8.951484559171336,-495.679932,-16.77870764079267,-15.989990999999918,-0.49081420320155933,-751.9299329999999,-23.080556513684012,-303.6999529999998,-9.322097207187088,-10.000000999999884,-0.3069509246646708,-973.0700699999998,-29.868472788154655
43,US500_LSTM_5day_20,7,0.5714285714285714,108.46502674999999,-121.83333366666663,0.8902738149376915,1.1870317532502555,-10.335704621376674,-11.490675724664822,18.0,6.021739130434782,194.34985300000017,7.101976525631962,-262.05004899999994,-7.851098764137516,-60.80004999999983,-1.821587896037745,-344.97998099999995,-10.335704621376674,-60.80004999999983,-1.821587896037745,104.06982400000015,3.117963418470531,-383.530029,-11.49067572466482
44,US500_LSTM_5day_60,3,1.0,527.4665526666668,,0.0,-inf,0.0,-7.138321261315261,60.0,25.630434782608695,732.8999020000001,30.5616893394581,403.53979500000014,12.19112905478948,1136.4396970000005,47.38916853169657,732.8999020000001,30.5616893394581,1136.4396970000005,47.38916853169657,1136.4396970000005,47.38916853169657,-160.70019599999978,-6.7011463005244325
45,US500_LSTM_5day_120,2,0.5,382.640136,-16.050048999999944,23.840434132008028,23.840434132008028,-0.475778342029598,-6.953675502975997,23.0,12.0,382.640136,11.342762224592724,-16.050048999999944,-0.4757783420296024,-16.050048999999944,-0.47577834202960245,-16.050048999999944,-0.47577834202960245,-16.050048999999944,-0.47577834202960245,207.41015599999992,6.148346347215607,-41.589844000000085,-1.2328652095448378
46,US500_VIT_5day_5,17,0.7647058823529411,139.0207330769231,-296.20745850000003,0.46933569391171526,1.5253410052130747,-29.557762010409594,-29.841631150571736,36.0,10.94811320754717,592.550049,26.483868550737068,-494.780029,-16.474161016632372,598.4096670000004,18.36823822456918,-898.8100589999999,-27.589055111890538,598.4096670000004,18.36823822456918,622.4396960000004,19.10584211293568,-898.8100589999999,-27.589055111890538
47,US500_VIT_5day_20,10,0.8,151.71252462499996,-340.24011299999984,0.4458984077077356,1.7835936308309424,-20.887401369932512,-35.02709872056927,66.0,19.978070175438596,333.8698730000001,12.917710802580473,-340.9501959999998,-11.493051747431975,398.77978600000006,12.240581180969981,-680.4802259999997,-20.887401369932512,398.77978600000006,12.240581180969981,533.219971,16.367234678088618,-1057.7702649999997,-32.46835284561947
48,US500_VIT_5day_60,29,0.6206896551724138,114.85279677777777,-123.62455618181816,0.9290451697060936,1.520255732246335,-23.750204037572175,-24.071238996495648,48.0,10.069182389937106,320.5100090000001,11.65103188602892,-266.2302239999999,-8.505431550504294,463.52026399999977,14.227795940781796,-760.1201169999999,-23.33195494374155,386.9702149999998,11.878085343385244,707.4802239999999,21.71616872226022,-760.1201169999999,-23.33195494374155
49,US500_VIT_5day_120,24,0.7083333333333334,48.92470423529411,-85.25142985714287,0.5738871983411655,1.3937260531142592,-7.56793782538705,-14.108766475127855,10.0,3.5157894736842104,104.79003899999998,3.3800076019274656,-217.280029,-6.6544418001178745,226.649903,6.921241835631004,-38.33007700000008,-1.170491268621272,205.92993399999975,6.288513057115801,360.56030299999975,11.01048365942336,-152.33007700000007,-4.651726242994654
50,US500_Fusion_soft_5day_lgb,12,0.6666666666666666,150.17501825,-186.10498074999998,0.8069371257276251,1.6138742514552502,-15.557654159533529,-30.672810288040854,60.0,17.029556650246306,509.25,17.782938461208918,-389.5600589999999,-12.45313018808586,367.630126,11.284439582585117,-413.5700689999999,-12.694570239861292,367.630126,11.284439582585117,456.980223,14.027048797627032,-911.7001959999998,-27.984719019444576
51,US500_Fusion_soft_5day_SVM,19,0.5789473684210527,112.53000709090908,-165.516265875,0.6798727997881078,0.9348250997086482,-26.347710325980067,-37.28200119669839,47.0,14.164948453608247,486.459961,19.233824756066436,-858.0,-26.12938072132484,31.23974700000008,0.9623244674188912,-847.830078,-26.11697297910463,-139.31005800000003,-4.291375258927179,133.34985499999993,4.107774246483526,-1139.620117,-35.10541625551183
52,US500_Fusion_soft_5day_xgb,19,0.7368421052631579,92.72075535714283,-216.90200239999996,0.42747763658793614,1.1969373824462213,-27.09043080940058,-30.318736588934826,26.0,9.914438502673796,220.8999020000001,7.008134343237395,-771.9499519999999,-24.77064739986307,189.550534,5.818270586371222,-818.8498549999999,-25.1346695019115,189.550534,5.818270586371222,213.580563,6.5558744747377276,-925.8898939999999,-28.420273068070422
53,US500_Fusion_hard_5day_lgb,25,0.64,96.42128012499995,-106.04554566666668,0.9092440377277258,1.6164338448492903,-18.932745321928568,-25.996118104963895,32.0,9.042553191489361,452.429932,13.83594714907887,-532.300049,-15.909594904214186,567.620609999999,17.423165367506087,-602.1596680000002,-18.48334484050286,567.620609999999,17.423165367506087,588.330570999999,18.05885947180861,-823.2998050000001,-25.271261114973502
54,US500_Fusion_hard_5day_SVM,13,0.6923076923076923,116.71782755555553,-234.607483,0.49750257776541396,1.1193807999721814,-24.558529518935522,-33.924960006097216,55.0,15.797029702970297,285.0,8.83794927846951,-800.080078,-24.55852951893553,56.140135999999984,1.7232264932774077,-800.080078,-24.558529518935526,50.58056499999975,1.5525749644236624,128.29980400000022,3.93817395339226,-1020.4501959999998,-31.322809991363815
55,US500_Fusion_hard_5day_xgb,23,0.6521739130434783,102.78401706666664,-113.44879137499998,0.9059948177580719,1.698740283296385,-17.826830704178665,-25.55939678644583,32.0,9.76842105263158,452.429932,14.713148209456772,-493.860107,-14.708066621993892,613.4599639999997,18.83020843643493,-563.3999010000002,-17.293610327432575,613.4599639999997,18.83020843643493,634.1699249999997,19.465902540737456,-806.6398920000001,-24.75988359609295
56,KS11_LSTM_1day_5,8,0.75,154.08327250000002,-162.91998349999994,0.945760422937927,2.837281268813781,-14.638243184830701,-25.519592652143697,14.0,4.675,516.149903,21.89562249126028,-214.73999099999992,-11.253123968273629,106.93994100000008,5.046693526473717,-218.9000259999998,-10.330296929555317,82.50976500000024,3.893788354496742,115.42993100000011,5.447351850876822,-454.79003999999986,-21.46238280393965
57,KS11_LSTM_1day_20,5,0.8,113.70996124999999,-194.52001900000005,0.5845668833190889,2.3382675332763556,-8.941229097737601,-13.475797949057233,40.0,14.26126126126126,192.73999000000003,11.305989633109707,-194.52001900000005,-8.941229097737606,132.28979600000002,6.080779651419692,-194.52001900000005,-8.941229097737606,132.28979600000002,6.080779651419692,260.3198259999999,11.96575660908808,-213.820068,-9.828367401515795
58,KS11_LSTM_1day_60,2,1.0,636.2650145,,0.0,-inf,0.0,-23.614582856570788,57.0,29.0,965.199951,50.57984147337808,307.330078,16.10516723414226,307.330078,16.105167234142264,307.330078,16.105167234142264,307.330078,16.105167234142264,307.330078,16.105167234142264,-450.630005,-23.61458285657079
59,KS11_LSTM_1day_120,3,1.0,701.3966473333334,,0.0,-inf,0.0,-9.490795148307418,117.0,51.27857142857143,1282.27002,80.58509675004382,10.45996100000002,0.4808801783348685,821.919922,37.78646963103787,10.45996100000002,0.4808801783348684,821.919922,37.78646963103787,856.790039,39.389568158988176,-123.09997500000009,-5.659326830283381
60,KS11_VIT_1day_5,37,0.7027027027027027,64.86423915384613,-99.78090609090908,0.6500666479691932,1.5365211679271842,-35.79604732024811,-37.60153912573478,11.0,3.8516129032258064,244.529908,12.623439551368582,-560.8400879999999,-27.234103653003604,522.2703869999996,23.99632413913263,-723.819825,-33.25674893956848,522.2703869999996,23.99632413913263,588.8802509999996,27.056792293547716,-764.6698000000001,-35.13364884730816
61,KS11_VIT_1day_20,24,0.625,64.07935393333331,-75.04778366666667,0.8538473863258786,1.4230789772097978,-25.86358888245821,-41.24599850038594,34.0,8.016304347826088,195.080078,7.671166906224526,-336.65002400000003,-16.34755047752962,219.1503919999996,10.075092974736325,-555.4598380000002,-25.536388324516384,219.1503919999996,10.075092974736325,285.76025599999963,13.137376216440696,-843.0698230000003,-38.75880290882398
62,KS11_VIT_1day_60,16,0.6875,112.39816018181818,-119.28403319999998,0.9422733048719399,2.073001270718268,-23.39497873320112,-35.915505740124985,79.0,21.113300492610836,397.8498540000001,16.070715020773118,-300.929932,-14.749876791594255,242.1097420000001,11.234425534232797,-420.7398670000002,-19.523256957972848,242.1097420000001,11.234425534232797,639.9595960000001,29.69553544929102,-702.3898910000003,-32.59243870673073
63,KS11_VIT_1day_120,12,0.5833333333333334,150.68861599999997,-74.60595680000006,2.0197933578408294,2.827710700977161,-9.039742551202867,-32.609542132539424,48.0,17.226244343891402,262.6301269999999,12.309941010086249,-125.18994100000008,-5.612427459816637,434.2304689999996,19.963059649185404,-196.62976100000012,-9.039742551202862,434.2304689999996,19.963059649185404,681.7905279999995,31.344242171807647,-647.2597660000001,-29.756744953739762
64,KS11_Fusion_soft_1day_lgb,20,0.9,72.6539037222222,-215.43487500000015,0.33724300080115693,3.0351870072104123,-17.047403290135698,-29.843196471496313,47.0,12.166666666666666,191.399903,10.814146658794716,-371.0299070000001,-17.047403290135694,782.0804479999993,35.933601445195585,-371.0299070000001,-17.047403290135694,782.0804479999993,35.933601445195585,876.9005169999991,40.29022048248923,-585.8298330000002,-26.91663726866052
65,KS11_Fusion_soft_1day_SVM,4,0.5,364.9150394999999,-16.369995000000017,22.291701341387064,22.291701341387064,-1.505169305113263,-35.630949555545946,114.0,43.86666666666667,429.889893,17.592625544396014,-18.89990200000011,-0.8688931291686053,267.2001959999998,12.284106786209954,-32.739990000000034,-1.5051693051132597,267.2001959999998,12.284106786209954,697.0900889999998,32.047615312694624,-712.5699460000001,-32.75927727728114
