,True_Label,Predicted_Label
0,0,0
1,1,0
2,1,0
3,0,0
4,1,0
5,1,0
6,1,0
7,0,0
8,1,0
9,1,0
10,0,0
11,0,0
12,0,0
13,1,0
14,1,0
15,1,0
16,1,0
17,0,0
18,1,0
19,1,0
20,0,0
21,1,0
22,1,0
23,1,0
24,1,0
25,0,0
26,1,0
27,1,0
28,1,0
29,0,0
30,1,0
31,1,0
32,1,0
33,0,0
34,0,0
35,1,0
36,1,1
37,1,0
38,0,1
39,1,1
40,1,1
41,0,0
42,0,0
43,1,0
44,0,0
45,0,0
46,1,0
47,0,0
48,0,0
49,0,0
50,1,0
51,1,1
52,1,1
53,0,1
54,1,1
55,1,1
56,1,1
57,0,1
58,1,1
59,1,1
60,1,1
61,1,1
62,0,1
63,1,1
64,1,1
65,0,1
66,0,1
67,0,1
68,0,0
69,1,0
70,0,0
71,1,0
72,0,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,0
80,1,0
81,0,0
82,0,0
83,0,0
84,0,0
85,1,0
86,1,0
87,1,0
88,0,0
89,1,0
90,0,0
91,0,0
92,1,0
93,1,0
94,1,0
95,0,0
96,0,0
97,0,0
98,1,0
99,1,0
100,1,0
101,1,0
102,0,0
103,1,0
104,0,0
105,0,0
106,0,0
107,0,1
108,1,1
109,0,1
110,0,1
111,1,1
112,0,1
113,0,1
114,0,1
115,1,1
116,1,1
117,0,1
118,1,1
119,0,1
120,1,1
121,1,1
122,1,1
123,1,1
124,1,1
125,1,1
126,1,1
127,1,1
128,0,1
129,0,1
130,0,1
131,1,1
132,0,1
133,1,1
134,0,0
135,1,0
136,0,0
137,1,0
138,1,0
139,0,0
140,0,0
141,0,0
142,1,0
143,0,0
144,0,0
145,0,0
146,1,0
147,0,0
148,0,0
149,0,1
150,1,1
151,0,1
152,1,1
153,1,1
154,1,1
155,0,1
156,0,1
157,0,1
158,0,1
159,1,1
160,1,1
161,1,1
162,0,1
163,1,1
164,1,1
165,1,1
166,1,1
167,0,1
168,0,1
169,0,1
170,1,1
171,0,1
172,0,1
173,1,1
174,1,1
175,1,1
176,1,0
177,1,0
178,0,0
179,0,0
180,0,0
181,0,0
182,1,0
183,1,0
184,1,0
185,0,0
186,0,0
187,0,0
188,0,0
189,1,0
190,1,0
191,1,0
192,0,0
193,1,0
194,1,0
195,1,0
196,1,0
197,1,0
198,0,0
199,1,0
200,0,0
201,0,0
202,1,0
203,1,0
204,0,1
205,1,0
206,1,0
207,0,0
208,0,0
209,0,1
210,1,1
211,1,1
212,0,1
213,1,1
214,1,1
215,0,0
216,1,0
217,1,0
218,0,0
219,1,0
220,0,0
221,0,0
222,0,0
223,0,0
224,0,0
225,0,0
226,0,0
227,1,1
228,0,1
229,1,1
230,1,1
231,1,1
232,1,1
233,0,1
234,0,1
235,0,1
236,1,1
237,0,1
238,0,1
239,0,1
240,1,1
241,1,1
242,0,1
243,1,0
244,0,0
245,1,0
246,1,0
247,1,0
248,0,0
249,1,0
250,0,1
251,1,1
252,0,1
253,1,0
254,1,0
255,1,0
256,1,0
257,1,0
258,1,0
259,0,0
260,1,0
261,1,0
262,1,0
263,0,1
264,0,1
265,1,1
266,1,1
267,0,1
268,1,1
269,0,1
270,1,0
271,1,0
272,1,0
273,1,0
274,0,0
275,1,0
276,1,0
277,1,0
278,0,0
279,1,0
280,1,0
281,0,0
282,1,0
283,0,0
284,0,0
285,0,0
286,1,0
287,1,0
288,1,0
289,1,0
290,0,0
291,1,0
292,0,0
293,0,0
294,0,0
295,1,0
296,1,0
297,1,0
298,0,0
299,1,0
300,1,0
301,1,0
302,0,0
303,1,0
304,0,0
305,1,0
306,0,0
307,1,0
308,1,0
309,0,0
310,0,0
311,0,0
312,0,0
313,1,0
314,0,0
315,0,0
316,1,0
317,0,0
318,0,0
319,1,0
320,1,0
321,0,0
322,0,0
323,1,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,1,1
330,1,1
331,1,1
332,0,1
333,1,1
334,1,1
335,0,1
336,0,1
337,1,1
338,0,1
339,0,0
340,0,0
341,1,0
342,0,0
343,0,1
344,0,1
345,0,1
346,0,1
347,1,1
348,0,1
349,1,1
350,0,1
351,0,1
352,1,1
353,0,1
354,0,1
355,0,1
356,1,1
357,1,1
358,1,1
359,0,1
360,1,1
361,0,1
362,1,1
363,0,1
364,1,1
365,1,1
366,1,1
367,1,1
368,1,1
369,0,1
370,1,1
371,0,1
372,1,0
373,1,0
374,0,0
375,1,0
376,1,0
377,1,0
378,1,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,1,0
385,0,0
386,1,0
387,1,0
388,1,0
389,0,0
390,0,0
391,0,0
392,0,0
393,1,0
394,1,0
395,0,0
396,0,0
397,0,0
398,0,0
399,1,0
400,1,0
401,1,0
402,0,0
403,1,0
404,1,0
405,1,0
406,0,0
407,1,0
408,1,0
409,1,0
410,0,0
411,0,0
412,1,0
413,0,0
414,1,0
415,1,0
416,1,0
417,1,0
418,0,0
419,1,0
420,1,0
421,0,0
422,1,0
423,1,0
424,0,0
425,1,0
426,1,0
427,1,0
428,1,0
429,0,0
430,0,0
431,1,0
432,0,0
433,1,0
434,0,0
435,0,0
436,0,0
437,1,0
438,0,0
439,0,0
440,1,0
441,1,0
442,1,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
449,1,0
450,1,0
451,1,1
452,0,1
453,0,1
454,1,1
455,0,1
456,0,1
457,1,1
458,1,1
459,0,1
460,1,1
461,0,1
462,1,1
463,1,1
464,0,1
465,0,1
466,1,1
467,0,1
468,0,1
469,0,1
470,0,1
471,1,1
472,1,1
473,1,1
474,1,1
475,1,1
476,1,1
477,0,1
478,1,1
479,1,1
480,0,1
481,0,1
482,0,1
483,0,1
484,1,1
485,0,1
486,1,1
487,1,1
488,0,1
489,0,1
490,0,0
491,1,0
492,1,0
493,0,0
494,1,0
495,0,0
496,0,0
497,0,0
498,0,0
499,0,0
500,1,0
501,1,0
502,0,0
503,1,0
504,0,0
505,0,0
506,1,0
507,1,0
508,1,0
509,0,0
510,0,0
511,1,0
512,1,0
513,0,0
514,1,0
515,1,0
516,0,0
517,1,0
518,1,1
519,0,1
520,0,1
521,0,1
522,1,1
523,0,1
524,1,0
525,0,0
526,0,0
527,1,0
528,0,0
529,0,0
530,1,0
531,1,0
532,0,0
533,1,0
534,0,0
535,0,0
536,1,0
537,0,0
538,1,0
539,1,0
540,0,0
541,1,0
542,1,0
543,1,0
544,0,0
545,1,0
546,1,0
547,1,0
548,0,0
549,1,0
550,1,0
551,0,0
552,0,0
553,0,0
554,1,0
555,0,0
556,1,0
557,0,0
558,1,0
559,1,0
560,1,0
561,0,0
562,1,0
563,0,0
564,1,0
565,0,0
566,1,0
567,1,0
568,1,0
569,1,0
570,0,0
571,0,0
572,1,0
573,0,0
574,0,0
575,1,0
576,1,0
577,1,0
578,1,0
579,1,0
580,0,0
581,1,0
582,1,0
583,0,0
584,1,0
585,1,1
586,1,1
587,1,1
588,1,1
589,0,1
590,1,1
591,1,1
592,1,1
593,1,0
594,0,0
595,1,0
596,0,1
597,1,1
598,0,0
599,0,0
600,0,0
601,1,0
602,0,0
603,1,0
604,0,0
605,1,0
606,0,0
607,0,0
608,1,0
609,1,0
610,1,0
611,0,0
612,0,0
613,1,0
614,0,0
615,1,0
616,1,0
617,0,0
618,0,0
619,0,0
620,0,0
621,1,0
622,1,0
623,1,0
624,1,0
625,1,0
626,0,0
627,1,0
628,1,0
629,1,1
630,1,0
631,1,0
632,1,0
633,1,0
634,1,0
635,0,0
636,1,0
637,1,0
