,True_Label,Predicted_Label
0,1,0
1,0,0
2,0,0
3,1,0
4,0,0
5,1,0
6,1,0
7,0,0
8,1,0
9,0,0
10,0,0
11,1,0
12,0,0
13,0,0
14,1,0
15,1,0
16,1,0
17,1,0
18,0,0
19,0,0
20,1,1
21,1,1
22,0,1
23,0,1
24,0,1
25,0,1
26,1,1
27,0,1
28,0,1
29,0,0
30,1,0
31,0,0
32,0,0
33,0,0
34,0,0
35,1,0
36,0,0
37,0,0
38,1,0
39,1,0
40,0,0
41,1,0
42,1,0
43,0,0
44,0,0
45,1,0
46,0,0
47,1,0
48,1,1
49,1,1
50,1,1
51,1,1
52,0,1
53,1,1
54,1,1
55,1,1
56,1,1
57,1,1
58,1,1
59,1,1
60,0,1
61,1,1
62,0,1
63,0,1
64,1,1
65,0,1
66,0,1
67,1,1
68,1,1
69,0,1
70,0,1
71,0,0
72,1,0
73,1,0
74,0,0
75,1,0
76,0,0
77,1,0
78,1,0
79,0,0
80,1,0
81,0,0
82,0,0
83,0,0
84,0,0
85,1,0
86,0,0
87,0,0
88,0,1
89,0,1
90,1,1
91,0,1
92,1,1
93,0,1
94,1,1
95,0,0
96,1,0
97,1,0
98,0,0
99,1,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,1,0
108,1,0
109,1,0
110,0,0
111,0,0
112,0,1
113,1,1
114,1,1
115,0,1
116,1,1
117,0,1
118,0,1
119,1,1
120,1,1
121,1,1
122,1,1
123,1,1
124,1,1
125,1,1
126,0,1
127,0,1
128,0,1
129,1,1
130,1,1
131,1,1
132,0,1
133,0,1
134,1,1
135,0,1
136,1,1
137,0,0
138,1,0
139,1,0
140,0,0
141,0,0
142,1,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,1
149,1,1
150,1,1
151,0,1
152,1,1
153,1,1
154,0,1
155,0,1
156,0,1
157,1,1
158,0,1
159,1,1
160,1,1
161,1,1
162,1,1
163,1,1
164,1,1
165,0,1
166,0,1
167,0,1
168,1,1
169,1,1
170,0,1
171,0,1
172,1,1
173,1,1
174,0,1
175,1,1
176,1,1
177,0,1
178,0,1
179,0,1
180,1,1
181,0,1
182,1,1
183,1,1
184,0,1
185,0,1
186,1,1
187,1,1
188,1,1
189,1,1
190,1,1
191,1,1
192,1,1
193,1,1
194,0,1
195,1,1
196,0,1
197,1,1
198,1,1
199,0,1
200,1,1
201,1,1
202,1,1
203,0,1
204,1,1
205,0,1
206,0,1
207,1,1
208,0,1
209,0,0
210,1,0
211,0,0
212,1,0
213,1,0
214,0,0
215,0,0
216,1,0
217,0,0
218,0,0
219,1,0
220,0,0
221,1,0
222,0,0
223,1,0
224,1,0
225,0,0
226,1,0
227,0,0
228,1,0
229,0,0
230,1,0
231,0,0
232,0,0
233,1,0
234,0,0
235,0,0
236,0,0
237,1,0
238,0,0
239,1,0
240,1,0
241,0,0
242,1,0
243,0,0
244,0,0
245,0,0
246,1,0
247,1,0
248,1,0
249,0,0
250,0,0
251,0,0
252,0,0
253,1,0
254,0,0
255,1,0
256,1,1
257,0,1
258,1,1
259,0,1
260,1,1
261,1,1
262,1,1
263,1,1
264,1,0
265,0,0
266,1,0
267,1,0
268,1,0
269,0,0
270,1,0
271,1,0
272,1,0
273,1,0
274,0,0
275,1,0
276,0,0
277,1,0
278,0,0
279,1,0
280,1,0
281,0,0
282,1,0
283,0,0
284,1,0
285,0,0
286,1,1
287,1,1
288,1,1
289,0,1
290,0,1
291,0,1
292,1,1
293,1,1
294,0,1
295,1,1
296,1,1
297,0,1
298,0,1
299,1,1
300,0,1
301,0,1
302,0,1
303,1,1
304,0,1
305,1,1
306,0,1
307,0,1
308,0,1
309,1,1
310,1,1
311,0,1
312,1,1
313,1,1
314,0,1
315,0,1
316,0,1
317,1,1
318,0,1
319,0,1
320,1,1
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,1,0
327,1,0
328,1,0
329,1,0
330,0,0
331,0,0
332,0,0
333,1,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,1,0
341,0,0
342,1,0
343,1,0
344,0,0
345,1,0
346,1,0
347,1,0
348,0,0
349,0,0
350,0,0
351,0,0
352,1,0
353,1,0
354,0,0
355,1,1
356,0,1
357,1,1
358,1,1
359,0,1
360,1,1
361,1,1
362,1,1
363,0,1
364,0,1
365,0,1
366,0,1
367,0,1
368,1,1
369,1,1
370,0,1
371,1,1
372,1,1
373,1,1
374,0,1
375,0,1
376,0,1
377,0,1
378,0,1
379,1,1
380,1,1
381,1,1
382,0,1
383,1,1
384,0,1
385,0,1
386,1,1
387,0,1
388,1,1
389,1,1
390,1,1
391,1,1
392,0,1
393,0,1
394,0,1
395,1,1
396,1,1
397,1,1
398,1,1
