,True_Label,Predicted_results,action
0,0,1,Buy
1,0,0,Holding
2,1,0,sell
3,1,0,No action
4,1,0,No action
5,1,0,No action
6,1,0,No action
7,1,0,No action
8,1,1,Buy
9,1,0,Holding
10,1,0,sell
11,0,1,Buy
12,0,1,Holding
13,0,0,Holding
14,0,0,sell
15,0,0,No action
16,0,0,No action
17,0,0,No action
18,1,0,No action
19,1,0,No action
20,1,0,No action
21,1,0,No action
22,1,0,No action
23,0,1,Buy
24,1,0,Holding
25,1,0,sell
26,1,1,Buy
27,0,1,Holding
28,0,1,Holding
29,0,0,Holding
30,0,0,sell
31,0,0,No action
32,0,0,No action
33,0,0,No action
34,0,0,No action
35,0,0,No action
36,0,0,No action
37,0,0,No action
38,0,0,No action
39,1,0,No action
40,1,0,No action
41,1,0,No action
42,0,0,No action
43,0,0,No action
44,0,0,No action
45,0,0,No action
46,0,0,No action
47,0,0,No action
48,0,1,Buy
49,0,0,Holding
50,0,0,sell
51,0,0,No action
52,0,1,Buy
53,1,0,Holding
54,1,1,Holding
55,1,1,Holding
56,1,1,Holding
57,1,1,Holding
58,1,1,Holding
59,1,1,Holding
60,1,1,Holding
61,0,0,Holding
62,1,0,sell
63,1,1,Buy
64,1,1,Holding
65,1,0,Holding
66,1,1,Holding
67,1,1,Holding
68,1,0,Holding
69,1,0,sell
70,1,1,Buy
71,1,1,Holding
72,1,1,Holding
73,0,1,Holding
74,1,1,Holding
75,1,1,Holding
76,1,1,Holding
77,1,1,Holding
78,1,0,Holding
79,1,1,Holding
80,0,0,Holding
81,0,1,Holding
82,1,1,Holding
83,1,0,Holding
84,1,1,Holding
85,0,0,Holding
86,0,0,sell
87,1,0,No action
88,1,1,Buy
89,1,0,Holding
90,1,0,sell
91,1,0,No action
92,1,0,No action
93,1,0,No action
94,1,0,No action
95,1,0,No action
96,1,1,Buy
97,1,0,Holding
98,1,0,sell
99,1,0,No action
100,1,1,Buy
101,1,1,Holding
102,1,0,Holding
103,1,0,sell
104,1,0,No action
105,0,1,Buy
106,0,0,Holding
107,0,1,Holding
108,0,1,Holding
109,0,0,Holding
110,0,0,sell
111,1,1,Buy
112,0,0,Holding
113,0,0,sell
114,1,0,No action
115,0,0,No action
116,0,0,No action
117,0,1,Buy
118,0,0,Holding
119,1,1,Holding
120,0,0,Holding
121,1,1,Holding
122,1,0,Holding
123,1,1,Holding
124,1,1,Holding
125,1,1,Holding
126,0,0,Holding
127,1,0,sell
128,1,1,Buy
129,1,0,Holding
130,1,1,Holding
131,1,1,Holding
132,1,1,Holding
133,1,0,Holding
134,1,1,Holding
135,1,1,Holding
136,1,1,Holding
137,0,0,Holding
138,1,1,Holding
139,1,1,Holding
140,1,0,Holding
141,1,0,sell
142,1,0,No action
143,1,0,No action
144,1,1,Buy
145,1,1,Holding
146,1,0,Holding
147,1,1,Holding
148,1,0,Holding
149,1,0,sell
150,1,0,No action
151,1,0,No action
152,0,1,Buy
153,0,0,Holding
154,0,1,Holding
155,0,1,Holding
156,0,1,Holding
157,0,1,Holding
158,1,1,Holding
159,1,1,Holding
160,1,1,Holding
161,0,0,Holding
162,0,1,Holding
163,1,1,Holding
164,1,0,Holding
165,1,1,Holding
166,1,0,Holding
167,1,1,Holding
168,0,1,Holding
169,1,0,Holding
170,1,0,sell
171,1,1,Buy
172,1,0,Holding
173,1,0,sell
174,1,0,No action
175,0,0,No action
176,0,0,No action
177,0,1,Buy
178,0,1,Holding
179,0,1,Holding
180,0,1,Holding
181,0,0,Holding
182,0,0,sell
183,1,0,No action
184,1,0,No action
185,1,1,Buy
186,1,1,Holding
187,1,0,Holding
