,True_Label,Predicted_results,action
0,1,1,Buy
1,1,1,Holding
2,1,1,Holding
3,1,1,Holding
4,1,0,Holding
5,1,1,Holding
6,1,1,Holding
7,1,1,Holding
8,1,1,Holding
9,1,0,Holding
10,1,1,Holding
11,0,0,Holding
12,0,1,Holding
13,0,0,Holding
14,0,1,Holding
15,0,0,Holding
16,1,0,sell
17,1,0,No action
18,1,1,Buy
19,1,0,Holding
20,1,0,sell
21,1,1,Buy
22,1,0,Holding
23,1,1,Holding
24,1,1,Holding
25,1,1,Holding
26,1,1,Holding
27,1,1,Holding
28,1,1,Holding
29,1,1,Holding
30,0,1,Holding
31,0,1,Holding
32,0,1,Holding
33,0,1,Holding
34,0,1,Holding
35,0,1,Holding
36,0,1,Holding
37,0,1,Holding
38,1,1,Holding
39,1,1,Holding
40,0,0,Holding
41,0,1,Holding
42,0,0,Holding
43,0,1,Holding
44,0,1,Holding
45,0,1,Holding
46,0,1,Holding
47,0,0,Holding
48,1,0,sell
49,0,0,No action
50,1,1,Buy
51,0,0,Holding
52,1,1,Holding
53,1,0,Holding
54,1,0,sell
55,1,1,Buy
56,1,0,Holding
57,1,0,sell
58,0,0,No action
59,1,1,Buy
60,0,1,Holding
61,0,1,Holding
62,1,0,Holding
63,1,0,sell
64,1,0,No action
65,1,0,No action
66,1,0,No action
67,1,1,Buy
68,1,1,Holding
69,1,0,Holding
70,0,1,Holding
71,1,0,Holding
72,0,0,sell
73,0,1,Buy
74,0,0,Holding
75,1,1,Holding
76,1,0,Holding
77,1,1,Holding
78,1,0,Holding
79,1,1,Holding
80,1,1,Holding
81,0,1,Holding
82,0,0,Holding
83,1,1,Holding
84,1,1,Holding
85,1,0,Holding
86,1,1,Holding
87,1,1,Holding
88,0,0,Holding
89,0,0,sell
90,1,0,No action
91,1,0,No action
92,1,1,Buy
93,1,1,Holding
94,1,1,Holding
95,1,1,Holding
96,0,1,Holding
97,1,0,Holding
98,1,1,Holding
99,1,0,Holding
100,1,0,sell
101,1,1,Buy
102,1,0,Holding
103,1,0,sell
104,1,0,No action
105,1,0,No action
106,1,0,No action
