,True_Label,Predicted_results,action
0,0,0,No action
1,0,0,No action
2,1,0,No action
3,0,1,Buy
4,1,1,Holding
5,1,1,Holding
6,1,1,Holding
7,0,0,Holding
8,1,1,Holding
9,1,1,Holding
10,1,0,Holding
11,0,1,Holding
12,0,1,Holding
13,1,1,Holding
14,0,1,Holding
15,0,1,Holding
16,1,0,Holding
17,0,0,sell
18,0,0,No action
19,1,0,No action
20,1,1,Buy
21,1,1,Holding
22,1,0,Holding
23,0,0,sell
24,1,0,No action
25,1,1,Buy
26,1,1,Holding
27,1,0,Holding
28,1,1,Holding
29,1,0,Holding
30,0,0,sell
31,1,0,No action
32,0,1,Buy
33,0,0,Holding
34,0,1,Holding
35,1,0,Holding
36,0,1,Holding
37,0,1,Holding
38,0,1,Holding
39,1,1,Holding
40,0,0,Holding
41,1,0,sell
42,1,1,Buy
43,0,1,Holding
44,0,1,Holding
45,1,1,Holding
46,0,0,Holding
47,0,1,Holding
48,0,0,Holding
49,0,0,sell
50,1,1,Buy
51,0,1,Holding
52,0,1,Holding
53,1,1,Holding
54,0,1,Holding
55,1,1,Holding
56,1,1,Holding
57,1,1,Holding
58,1,1,Holding
59,1,1,Holding
60,1,0,Holding
61,0,0,sell
62,1,1,Buy
63,1,1,Holding
64,1,1,Holding
65,1,0,Holding
66,1,0,sell
67,1,0,No action
68,0,0,No action
69,0,0,No action
70,1,1,Buy
71,1,1,Holding
72,1,1,Holding
73,1,0,Holding
74,0,0,sell
75,1,0,No action
76,1,1,Buy
77,0,1,Holding
78,1,1,Holding
79,0,0,Holding
80,1,0,sell
81,0,1,Buy
82,1,1,Holding
83,1,0,Holding
84,1,0,sell
85,1,1,Buy
86,0,1,Holding
87,1,0,Holding
88,0,1,Holding
89,1,0,Holding
90,0,1,Holding
91,1,1,Holding
92,1,0,Holding
93,1,1,Holding
94,0,1,Holding
95,1,1,Holding
96,1,0,Holding
97,0,1,Holding
98,0,1,Holding
99,1,1,Holding
100,1,1,Holding
101,1,0,Holding
102,0,1,Holding
103,1,0,Holding
104,1,1,Holding
105,1,1,Holding
106,1,0,Holding
107,1,1,Holding
108,0,0,Holding
109,0,1,Holding
110,0,0,Holding
111,1,1,Holding
112,1,0,Holding
113,1,0,sell
114,1,1,Buy
115,1,1,Holding
116,1,1,Holding
117,1,1,Holding
118,0,1,Holding
119,1,0,Holding
120,0,0,sell
